product_id,product_name,category,subcategory,discounted_price,actual_price,rating,rating_count,sentiment_score,sentiment_category
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,Home Audio,6.2375,9.9875,3.9,6742,0.06862745098039215,Positive
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers & Accessories,Accessories & Peripherals,3.1125,7.5,4.0,1208,0.42407407407407405,Positive
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers & Accessories,External Devices & Data Storage,55.6125,71.675,4.4,25006,0.18432615629984053,Positive
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers & Accessories,Accessories & Peripherals,3.7375,6.875,4.6,33434,0.2347222222222222,Positive
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers & Accessories,Accessories & Peripherals,7.8625,17.375,4.4,6301,0.0962962962962963,Positive
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers & Accessories,Accessories & Peripherals,32.4375,41.1875,4.4,22618,0.1878606060606061,Positive
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers & Accessories,Networking Devices,22.4875,36.3875,4.3,20342,0.18925438596491226,Positive
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",Office Products,Office Paper Products,1.125,2.1875,4.4,7429,0.6,Positive
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers & Accessories,Accessories & Peripherals,7.4875,7.4875,4.0,26423,0.3108333333333333,Positive
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,Wearable Technology,24.9875,99.9875,4.2,31305,0.3408098845598846,Positive
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers & Accessories,Networking Devices,26.2375,40.625,3.8,11213,0.1411764705882353,Positive
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers & Accessories,Accessories & Peripherals,2.2375,6.2375,4.1,10174,0.3,Positive
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers & Accessories,Accessories & Peripherals,16.8125,28.6875,4.2,17413,0.15715893541324572,Positive
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,Cameras & Photography,4.3625,12.4375,4.2,6676,0.2982369614512472,Positive
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers & Accessories,Accessories & Peripherals,3.5875,6.2375,4.4,8076,0.39999999999999997,Positive
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers & Accessories,Accessories & Peripherals,7.4875,7.4875,4.3,355,0.3479166666666667,Positive
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers & Accessories,External Devices & Data Storage,4.3625,5.625,4.1,18656,0.22395833333333331,Positive
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,General Purpose Batteries & Battery Chargers,10.9875,13.8625,4.4,31599,0.27848484848484845,Positive
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,General Purpose Batteries & Battery Chargers,3.125,3.125,3.9,13971,0.15595238095238093,Positive
B09SGGRKV8,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",Electronics,"Headphones, Earbuds & Accessories",2.4875,6.2375,3.6,2492,0.23849462365591403,Positive
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers & Accessories,Accessories & Peripherals,1.8625,12.4875,3.5,2523,0.061111111111111116,Positive
B09VC2D2WG,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers & Accessories,Accessories & Peripherals,5.8625,18.7375,4.1,352,0.23809523809523808,Positive
B09163Q5CD,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers & Accessories,Accessories & Peripherals,14.8375,24.1125,4.1,1662,0.1607708333333333,Positive
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers & Accessories,Accessories & Peripherals,10.6125,18.7375,4.0,7352,0.4538461538461539,Positive
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers & Accessories,Accessories & Peripherals,4.1,4.9875,4.1,3441,0.345,Positive
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers & Accessories,Accessories & Peripherals,3.3625,8.7375,4.0,93,0.2036842105263158,Positive
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,Cameras & Photography,3.7375,5.0,3.8,40895,0.14226190476190476,Positive
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers & Accessories,Accessories & Peripherals,6.8625,18.7375,4.3,11006,0.2853174603174603,Positive
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",Office Products,Office Paper Products,1.425,1.5,4.2,8938,0.2365277777777778,Positive
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",Office Products,Office Paper Products,1.5,1.5,4.1,4308,0.12291666666666666,Positive
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers & Accessories,Accessories & Peripherals,18.625,28.6875,4.6,10652,0.2596969696969697,Positive
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home & Kitchen,Craft Materials,1.2375,1.2375,4.3,5036,0.5666666666666667,Positive
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers & Accessories,Accessories & Peripherals,1.8625,3.1125,4.0,5057,0.23369318181818177,Positive
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers & Accessories,Accessories & Peripherals,7.1875,34.9875,4.2,8537,0.46470588235294114,Positive
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),Office Products,Office Paper Products,2.225,2.625,4.3,2450,0.38416666666666666,Positive
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,"Headphones, Earbuds & Accessories",19.9875,43.625,3.7,676,0.20699855699855702,Positive
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,"Headphones, Earbuds & Accessories",6.2375,16.2375,3.9,1173,0.2942241379310345,Positive
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers & Accessories,Accessories & Peripherals,2.4875,6.2375,4.3,9998,0.41111111111111115,Positive
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,Wearable Technology,31.2375,74.9875,4.1,5852,0.65,Positive
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers & Accessories,Components,2.4875,12.4875,4.2,362,0.2633078787878788,Positive
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics,Accessories,11.7375,22.5,4.5,205052,0.19620833333333337,Positive
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,Wearable Technology,31.2375,124.9875,4.0,9090,0.2650520833333333,Positive
B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",Computers & Accessories,Accessories & Peripherals,17.9875,36.125,4.5,4099,0.43607843137254904,Positive
B09ND94ZRG,"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",Electronics,"Headphones, Earbuds & Accessories",13.7375,74.9875,3.5,12966,0.13986434108527132,Positive
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",Office Products,Office Paper Products,1.9625,2.0,4.5,4428,0.2556547619047619,Positive
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",Computers & Accessories,Accessories & Peripherals,1.4375,12.4875,3.3,5692,0.12999999999999998,Positive
B07H8W9PB6,"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",Computers & Accessories,Accessories & Peripherals,2.1875,6.2375,4.1,21,0.2379166666666667,Positive
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,Electronics,Cameras & Photography,24.9875,58.75,3.8,1880,0.735,Positive
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",Computers & Accessories,"Printers, Inks & Accessories",49.9875,54.162,3.5,21762,0.06550505050505051,Positive
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",Computers & Accessories,Networking Devices,11.2375,22.5,4.1,22375,0.3479608585858586,Positive
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),Computers & Accessories,Accessories & Peripherals,3.7375,12.375,4.5,2453,0.28690151515151513,Positive
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,Computers & Accessories,Accessories & Peripherals,41.2875,58.7375,4.4,13544,0.23411255411255413,Positive
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers & Accessories,Accessories & Peripherals,23.625,68.625,4.1,10976,0.3475111111111111,Positive
B00LM4X3XE,Parker Quink Ink Bottle (Black),Office Products,Office Paper Products,1.125,1.25,4.3,3061,0.36398809523809517,Positive
B09YLFHFDW,"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",Electronics,"Headphones, Earbuds & Accessories",19.9875,34.875,3.6,2272,0.13909215380089168,Positive
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers & Accessories,Accessories & Peripherals,7.4875,12.4875,4.0,7601,0.16652101370851372,Positive
B08WLY8V9S,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",Computers & Accessories,Accessories & Peripherals,5.3125,11.2375,4.5,4219,0.23477564102564102,Positive
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",Electronics,"Headphones, Earbuds & Accessories",18.7375,49.9875,4.2,42775,0.26530223329641933,Positive
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,Computers & Accessories,Accessories & Peripherals,6.8625,31.2375,4.3,5556,0.3373333333333333,Positive
B01MQ2A86A,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",Computers & Accessories,Accessories & Peripherals,16.1875,20.5625,4.6,12375,0.2716622574955908,Positive
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",Home & Kitchen,Craft Materials,3.875,3.875,4.5,5882,0.5111111111111111,Positive
B0BHYJ8CVF,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",Computers & Accessories,Accessories & Peripherals,14.3625,18.7375,4.1,10443,0.17667293233082706,Positive
B0BCVJ3PVP,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",Computers & Accessories,Accessories & Peripherals,6.2375,16.2375,4.5,434,0.46527777777777785,Positive
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",Electronics,"Headphones, Earbuds & Accessories",12.4875,52.4875,3.5,1913,0.20125850340136056,Positive
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,Computers & Accessories,Components,21.3625,50.0,4.4,3029,0.253125,Positive
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,Office Products,Office Paper Products,3.125,3.125,4.2,2628,0.3535714285714286,Positive
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home & Kitchen,Craft Materials,1.125,1.25,4.4,10718,0.22126623376623372,Positive
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",Electronics,Mobiles & Accessories,25.3125,74.9875,4.2,6233,0.1533597883597884,Positive
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers & Accessories,Accessories & Peripherals,18.6875,24.9375,4.5,10541,0.12918367346938775,Positive
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics,Home Audio,11.2375,14.9875,3.8,10751,0.15674403183023872,Positive
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers & Accessories,Accessories & Peripherals,4.3625,12.4875,3.9,817,0.26290123456790127,Positive
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",Electronics,Mobiles & Accessories,11.25,31.2375,4.0,36384,0.35285714285714287,Positive
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Electronics,Cameras & Photography,31.125,49.875,4.1,3606,0.3409924879042526,Positive
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",Electronics,General Purpose Batteries & Battery Chargers,1.45,2.5,4.4,357,0.3499125874125874,Positive
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",Home & Kitchen,Craft Materials,2.5,2.875,4.4,10170,0.4833333333333334,Positive
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers & Accessories,Accessories & Peripherals,15.6125,34.95,4.4,4598,0.2919907407407407,Positive
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",Computers & Accessories,Accessories & Peripherals,8.1125,12.4875,3.5,7222,0.16875,Positive
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Computers & Accessories,Accessories & Peripherals,33.1125,43.7375,4.5,1271,0.2776909722222222,Positive
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers & Accessories,"Printers, Inks & Accessories",7.45,9.0375,4.4,3219,0.3083730158730159,Positive
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics,Wearable Technology,31.2375,74.9875,4.1,38879,0.14164529914529914,Positive
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics,Home Audio,62.4875,156.2375,4.2,4541,0.2824885408708937,Positive
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),Electronics,"Headphones, Earbuds & Accessories",4.9875,16.125,4.2,76042,0.23833333333333334,Positive
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics,General Purpose Batteries & Battery Chargers,1.45,2.5,4.3,485,0.14035714285714285,Positive
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",Electronics,Cameras & Photography,56.2375,74.9875,4.3,44696,0.23166666666666663,Positive
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",Computers & Accessories,Accessories & Peripherals,4.125,6.2375,3.7,8566,0.08166666666666665,Positive
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",Electronics,"Headphones, Earbuds & Accessories",8.1125,31.2375,3.9,13049,0.1902658186562296,Positive
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers & Accessories,Accessories & Peripherals,15.425,19.9875,4.5,16680,0.17166666666666666,Positive
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),Office Products,Office Paper Products,3.4,4.0,4.0,3686,-0.05595238095238096,Negative
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black)",Electronics,"Headphones, Earbuds & Accessories",1.2375,12.4875,3.8,594,0.13117149758454105,Positive
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,Computers & Accessories,"Printers, Inks & Accessories",43.725,48.4375,3.4,12185,0.09135802469135802,Positive
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",Computers & Accessories,Monitors,126.2375,238.875,4.3,2623,0.06900726392251817,Positive
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers & Accessories,Accessories & Peripherals,5.6125,12.4875,4.3,9701,0.22814503205128203,Positive
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),Toys & Games,Arts & Crafts,1.875,1.875,4.3,15867,0.371965811965812,Positive
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",Computers & Accessories,Networking Devices,14.9875,37.4875,4.1,10725,0.17109440267335002,Positive
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers & Accessories,Accessories & Peripherals,4.9625,11.2375,4.0,3025,0.00976015406162465,Positive
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",Computers & Accessories,Accessories & Peripherals,8.7375,18.625,4.0,5736,0.14850045787545785,Positive
B07XJWTYM2,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)",Electronics,"Headphones, Earbuds & Accessories",20.9875,24.9875,4.1,72563,0.19788118179563502,Positive
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors",Computers & Accessories,Accessories & Peripherals,4.425,18.75,4.0,1026,0.43761904761904763,Positive
B09MDCZJXS,"Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS)",Computers & Accessories,Accessories & Peripherals,14.9875,68.7375,3.8,2043,0.42081597222222217,Positive
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers & Accessories,Accessories & Peripherals,4.7375,18.7375,4.2,4149,0.23699287280701756,Positive
B0BG62HMDJ,"Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB",Computers & Accessories,External Devices & Data Storage,6.2375,9.6875,4.3,74,0.6888888888888888,Positive
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",Computers & Accessories,External Devices & Data Storage,129.8625,400.0,4.4,41398,0.11555555555555554,Positive
B08SBH499M,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",Computers & Accessories,Accessories & Peripherals,8.1125,16.25,4.1,5195,0.32083333333333336,Positive
B08FYB5HHK,"TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design",Computers & Accessories,Networking Devices,14.9875,24.9875,4.5,22420,0.24861111111111112,Positive
B0B5GJRTHB,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)",Electronics,"Headphones, Earbuds & Accessories",11.1125,24.9875,4.2,2284,0.1993333333333333,Positive
